id,timestamp,groupid,from_mac,to_mac,sensorvalue_a,sensorvalue_b,sensorvalue_c,sensorvalue_d,sensorvalue_e,sensorvalue_f
8209,2024-12-02 10:11:29,160,0,0,1507.0,1393.0,1804.0,1.0,0.0,0
8210,2024-12-02 10:11:29,160,0,0,1512.0,1392.0,1801.0,1.0,0.0,0
8211,2024-12-02 10:11:30,160,0,0,1513.0,1384.0,1800.0,1.0,0.0,0
8212,2024-12-02 10:11:30,160,0,0,1509.0,1388.0,1803.0,1.0,0.0,0
8213,2024-12-02 10:11:31,160,0,0,1510.0,1384.0,1802.0,1.0,0.0,0
8214,2024-12-02 10:11:31,160,0,0,1510.0,1386.0,1802.0,1.0,0.0,0
8215,2024-12-02 10:11:32,160,0,0,1512.0,1388.0,1802.0,1.0,0.0,0
8216,2024-12-02 10:11:32,160,0,0,1509.0,1384.0,1800.0,1.0,0.0,0
8217,2024-12-02 10:11:33,160,0,0,1514.0,1386.0,1803.0,1.0,0.0,0
8218,2024-12-02 10:11:33,160,0,0,1508.0,1384.0,1804.0,1.0,0.0,0
8219,2024-12-02 10:11:34,160,0,0,1518.0,1391.0,1806.0,1.0,0.0,0
8220,2024-12-02 10:11:34,160,0,0,1507.0,1380.0,1808.0,1.0,0.0,0
8221,2024-12-02 10:11:35,160,0,0,1510.0,1388.0,1804.0,1.0,0.0,0
8222,2024-12-02 10:11:35,160,0,0,1510.0,1380.0,1803.0,1.0,0.0,0
8223,2024-12-02 10:11:36,160,0,0,1512.0,1387.0,1802.0,1.0,0.0,0
8224,2024-12-02 10:11:36,160,0,0,1512.0,1388.0,1807.0,1.0,0.0,0
8225,2024-12-02 10:11:37,160,0,0,1514.0,1387.0,1803.0,1.0,0.0,0
8226,2024-12-02 10:11:37,160,0,0,1509.0,1385.0,1804.0,1.0,0.0,0
8227,2024-12-02 10:11:38,160,0,0,1516.0,1388.0,1807.0,1.0,0.0,0
8228,2024-12-02 10:11:38,160,0,0,1512.0,1387.0,1805.0,1.0,0.0,0
8229,2024-12-02 10:11:39,160,0,0,1514.0,1384.0,1801.0,1.0,0.0,0
8230,2024-12-02 10:11:39,160,0,0,1512.0,1384.0,1809.0,1.0,0.0,0
8231,2024-12-02 10:11:40,160,0,0,1515.0,1386.0,1802.0,1.0,0.0,0
8232,2024-12-02 10:11:40,160,0,0,1510.0,1392.0,1808.0,1.0,0.0,0
8233,2024-12-02 10:11:41,160,0,0,1511.0,1388.0,1804.0,1.0,0.0,0
8234,2024-12-02 10:11:41,160,0,0,1519.0,1392.0,1804.0,1.0,0.0,0
8235,2024-12-02 10:11:42,160,0,0,1513.0,1386.0,1805.0,1.0,0.0,0
8236,2024-12-02 10:11:42,160,0,0,1509.0,1386.0,1807.0,1.0,0.0,0
8237,2024-12-02 10:11:43,160,0,0,1515.0,1385.0,1804.0,1.0,0.0,0
8238,2024-12-02 10:11:43,160,0,0,1509.0,1387.0,1802.0,1.0,0.0,0
8239,2024-12-02 10:11:44,160,0,0,1512.0,1381.0,1803.0,1.0,0.0,0
8240,2024-12-02 10:11:44,160,0,0,1512.0,1386.0,1805.0,1.0,0.0,0
8241,2024-12-02 10:11:45,160,0,0,1507.0,1384.0,1802.0,1.0,0.0,0
8242,2024-12-02 10:11:45,160,0,0,1510.0,1390.0,1802.0,1.0,0.0,0
8243,2024-12-02 10:11:46,160,0,0,1508.0,1390.0,1801.0,1.0,0.0,0
8244,2024-12-02 10:11:46,160,0,0,1515.0,1386.0,1800.0,1.0,0.0,0
8245,2024-12-02 10:11:47,160,0,0,1511.0,1392.0,1802.0,1.0,0.0,0
8246,2024-12-02 10:11:47,160,0,0,1518.0,1386.0,1807.0,1.0,0.0,0
8247,2024-12-02 10:11:48,160,0,0,1511.0,1387.0,1803.0,1.0,0.0,0
8248,2024-12-02 10:11:48,160,0,0,1518.0,1386.0,1807.0,1.0,0.0,0
8249,2024-12-02 10:11:49,160,0,0,1509.0,1384.0,1802.0,1.0,0.0,0
8250,2024-12-02 10:11:49,160,0,0,1511.0,1386.0,1807.0,1.0,0.0,0
8251,2024-12-02 10:11:50,160,0,0,1508.0,1388.0,1802.0,1.0,0.0,0
8252,2024-12-02 10:11:50,160,0,0,1518.0,1387.0,1801.0,1.0,0.0,0
8253,2024-12-02 10:11:51,160,0,0,1511.0,1384.0,1807.0,1.0,0.0,0
8254,2024-12-02 10:11:51,160,0,0,1510.0,1387.0,1802.0,1.0,0.0,0
8255,2024-12-02 10:11:52,160,0,0,1507.0,1387.0,1800.0,1.0,0.0,0
8256,2024-12-02 10:11:52,160,0,0,1512.0,1389.0,1802.0,1.0,0.0,0
8257,2024-12-02 10:11:53,160,0,0,1510.0,1393.0,1807.0,1.0,0.0,0
8258,2024-12-02 10:11:53,160,0,0,1509.0,1392.0,1802.0,1.0,0.0,0
8259,2024-12-02 10:11:54,160,0,0,1515.0,1390.0,1802.0,1.0,0.0,0
8260,2024-12-02 10:11:54,160,0,0,1511.0,1387.0,1811.0,1.0,0.0,0
8261,2024-12-02 10:11:55,160,0,0,1507.0,1388.0,1807.0,1.0,0.0,0
8262,2024-12-02 10:11:55,160,0,0,1511.0,1393.0,1802.0,1.0,0.0,0
8263,2024-12-02 10:11:56,160,0,0,1516.0,1385.0,1806.0,1.0,0.0,0
8264,2024-12-02 10:11:57,160,0,0,1512.0,1389.0,1800.0,1.0,0.0,0
8265,2024-12-02 10:11:57,160,0,0,1511.0,1390.0,1807.0,1.0,0.0,0
8266,2024-12-02 10:11:57,160,0,0,1514.0,1387.0,1805.0,1.0,0.0,0
8267,2024-12-02 10:11:58,160,0,0,1508.0,1392.0,1800.0,1.0,0.0,0
8268,2024-12-02 10:11:58,160,0,0,1509.0,1392.0,1814.0,1.0,0.0,0
8269,2024-12-02 10:11:59,160,0,0,1505.0,1384.0,1804.0,1.0,0.0,0
8270,2024-12-02 10:11:59,160,0,0,1518.0,1388.0,1807.0,1.0,0.0,0
8271,2024-12-02 10:12:00,160,0,0,1509.0,1388.0,1799.0,1.0,0.0,0
8272,2024-12-02 10:12:00,160,0,0,1510.0,1390.0,1800.0,1.0,0.0,0
8273,2024-12-02 10:12:01,160,0,0,1509.0,1390.0,1800.0,1.0,0.0,0
8274,2024-12-02 10:12:01,160,0,0,1513.0,1392.0,1803.0,1.0,0.0,0
8275,2024-12-02 10:12:02,160,0,0,1509.0,1388.0,1807.0,1.0,0.0,0
8276,2024-12-02 10:12:02,160,0,0,1511.0,1395.0,1807.0,1.0,0.0,0
